"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"795","19023",37.0285714285714,5.95731875,"Iowa","Butler County, IA","Midwest",14333,"lessLess","Noncore"
"796","19025",42.6,6.3645575,"Iowa","Calhoun County, IA","Midwest",9473,"lessLess","Noncore"
"797","19027",86.4571428571429,7.15658875,"Iowa","Carroll County, IA","Midwest",19914,"moreLess","Noncore"
"798","19029",95.6285714285714,9.0702075,"Iowa","Cass County, IA","Midwest",12817,"moreLess","Noncore"
"799","19031",21.6,6.9841075,"Iowa","Cedar County, IA","Midwest",18485,"lessLess","Noncore"
"800","19033",98.1285714285714,11.89641125,"Iowa","Cerro Gordo County, IA","Midwest",42103,"moreLess","Micropolitan"
"801","19035",57.3857142857143,4.61894625,"Iowa","Cherokee County, IA","Midwest",11190,"lessLess","Noncore"
"802","19037",28.6714285714286,5.593815,"Iowa","Chickasaw County, IA","Midwest",11834,"lessLess","Noncore"
"803","19039",70.1,9.9497475,"Iowa","Clarke County, IA","Midwest",9353,"lessLess","Noncore"
"804","19041",93.3285714285714,5.02486625,"Iowa","Clay County, IA","Midwest",15976,"moreLess","Micropolitan"
"805","19043",42.3857142857143,7.7296325,"Iowa","Clayton County, IA","Midwest",17321,"lessLess","Noncore"
"806","19045",72.7285714285714,11.55785125,"Iowa","Clinton County, IA","Midwest",46392,"lessLess","Micropolitan"
"807","19047",53.1857142857143,5.8779925,"Iowa","Crawford County, IA","Midwest",16834,"lessLess","Noncore"
"808","19049",19.9571428571429,6.33763875,"Iowa","Dallas County, IA","Midwest",96963,"lessLess","Medium Metro"
"809","19051",36.5714285714286,6.5773775,"Iowa","Davis County, IA","Midwest",9051,"lessLess","Noncore"
"810","19053",25.9,9.43360875,"Iowa","Decatur County, IA","Midwest",7769,"lessLess","Noncore"
"811","19055",47.4285714285714,6.17763375,"Iowa","Delaware County, IA","Midwest",16937,"lessLess","Noncore"
"812","19057",95.9285714285714,12.61366875,"Iowa","Des Moines County, IA","Midwest",38708,"moreLess","Micropolitan"
"813","19059",57.5714285714286,5.90285375,"Iowa","Dickinson County, IA","Midwest",17549,"lessLess","Noncore"
"814","19061",60.6428571428571,9.01263625,"Iowa","Dubuque County, IA","Midwest",97590,"lessLess","Small Metro"
"815","19063",46.5,4.515525,"Iowa","Emmet County, IA","Midwest",9095,"lessLess","Noncore"
"816","19065",79.0285714285714,6.58235,"Iowa","Fayette County, IA","Midwest",19258,"lessLess","Noncore"
"817","19067",77.3714285714286,5.007705,"Iowa","Floyd County, IA","Midwest",15480,"lessLess","Noncore"
"818","19069",27.6571428571429,5.02828125,"Iowa","Franklin County, IA","Midwest",9971,"lessLess","Noncore"
"819","19071",58.8142857142857,10.46295375,"Iowa","Fremont County, IA","Midwest",6729,"lessLess","Noncore"
"820","19073",70.9285714285714,7.55287,"Iowa","Greene County, IA","Midwest",8795,"lessLess","Noncore"
"821","19075",8.32857142857143,6.871355,"Iowa","Grundy County, IA","Midwest",12217,"lessLess","Noncore"
"822","19077",17.5,6.450565,"Iowa","Guthrie County, IA","Midwest",10737,"lessLess","Noncore"
"823","19079",59.5714285714286,6.57302125,"Iowa","Hamilton County, IA","Midwest",14716,"lessLess","Noncore"
"824","19081",25.9428571428571,4.42863,"Iowa","Hancock County, IA","Midwest",10507,"lessLess","Noncore"
"825","19083",55.5714285714286,5.87481,"Iowa","Hardin County, IA","Midwest",16575,"lessLess","Noncore"
"826","19085",64.5428571428571,10.06413375,"Iowa","Harrison County, IA","Midwest",13928,"lessLess","Noncore"
"827","19087",51.4714285714286,7.84749125,"Iowa","Henry County, IA","Midwest",19697,"lessLess","Noncore"
"828","19089",46.9285714285714,3.97004375,"Iowa","Howard County, IA","Midwest",9176,"lessLess","Noncore"
"829","19091",42.6428571428571,5.485945,"Iowa","Humboldt County, IA","Midwest",9473,"lessLess","Noncore"
"830","19093",81.8428571428571,6.471635,"Iowa","Ida County, IA","Midwest",6833,"lessLess","Noncore"
"831","19095",14.9,6.70617125,"Iowa","Iowa County, IA","Midwest",16138,"lessLess","Noncore"
"832","19097",29.7285714285714,10.526775,"Iowa","Jackson County, IA","Midwest",19205,"lessLess","Noncore"
"833","19099",80.5428571428571,12.05710375,"Iowa","Jasper County, IA","Midwest",37148,"lessLess","Micropolitan"
"834","19101",65.0142857142857,10.4437075,"Iowa","Jefferson County, IA","Midwest",18347,"lessLess","Noncore"
"835","19103",39.9714285714286,8.08057375,"Iowa","Johnson County, IA","Midwest",153740,"lessLess","Small Metro"
"836","19105",18.5714285714286,6.53607,"Iowa","Jones County, IA","Midwest",20617,"lessLess","Noncore"
"837","19107",16.0857142857143,6.6720875,"Iowa","Keokuk County, IA","Midwest",10085,"lessLess","Noncore"
"838","19109",36.6714285714286,4.405715,"Iowa","Kossuth County, IA","Midwest",14680,"lessLess","Noncore"
"839","19111",89.3714285714286,12.56946375,"Iowa","Lee County, IA","Midwest",33480,"moreLess","Micropolitan"
"840","19113",66.1857142857143,13.81317625,"Iowa","Linn County, IA","Midwest",227854,"lessLess","Small Metro"
"841","19115",18.2571428571429,9.27562125,"Iowa","Louisa County, IA","Midwest",11011,"lessLess","Noncore"
"842","19117",69.6142857142857,10.886895,"Iowa","Lucas County, IA","Midwest",8518,"lessLess","Noncore"
"843","19119",24.5857142857143,4.7868875,"Iowa","Lyon County, IA","Midwest",11756,"lessLess","Noncore"
"844","19121",40.4571428571429,8.49681375,"Iowa","Madison County, IA","Midwest",16521,"lessLess","Noncore"
"845","19123",74.5142857142857,9.80373,"Iowa","Mahaska County, IA","Midwest",22370,"lessLess","Micropolitan"
"846","19125",56.3571428571429,10.55764375,"Iowa","Marion County, IA","Midwest",33168,"lessLess","Noncore"
"847","19127",75.9428571428571,6.3128075,"Iowa","Marshall County, IA","Midwest",39495,"lessLess","Micropolitan"
"848","19129",24.6714285714286,8.79894375,"Iowa","Mills County, IA","Midwest",14766,"lessLess","Noncore"
"849","19131",28.3714285714286,4.66029,"Iowa","Mitchell County, IA","Midwest",10647,"lessLess","Noncore"
"850","19133",77.8428571428571,9.938455,"Iowa","Monona County, IA","Midwest",8598,"lessLess","Noncore"
"851","19135",76.3857142857143,8.26372375,"Iowa","Monroe County, IA","Midwest",7770,"lessLess","Noncore"
"852","19137",79.4571428571429,12.42009375,"Iowa","Montgomery County, IA","Midwest",9935,"lessLess","Noncore"
"853","19139",60.6428571428571,7.47064625,"Iowa","Muscatine County, IA","Midwest",42394,"lessLess","Micropolitan"
"854","19141",27.3,3.6947325,"Iowa","O'Brien County, IA","Midwest",13679,"lessLess","Noncore"
"855","19143",21.4,6.762255,"Iowa","Osceola County, IA","Midwest",5987,"lessLess","Noncore"
"856","19145",91.5428571428571,8.79345875,"Iowa","Page County, IA","Midwest",15073,"moreLess","Noncore"
"857","19147",51.1285714285714,4.3358025,"Iowa","Palo Alto County, IA","Midwest",8845,"lessLess","Noncore"
"858","19149",36.8428571428571,5.41294875,"Iowa","Plymouth County, IA","Midwest",25219,"lessLess","Noncore"
"859","19151",58.5,5.54841625,"Iowa","Pocahontas County, IA","Midwest",6607,"lessLess","Noncore"
"860","19153",90.2,16.1317525,"Iowa","Polk County, IA","Midwest",494281,"moreMore","Medium Metro"
"861","19155",91.1285714285714,12.87868125,"Iowa","Pottawattamie County, IA","Midwest",93328,"moreLess","Medium Metro"
"862","19157",50.1857142857143,7.42195125,"Iowa","Poweshiek County, IA","Midwest",18381,"lessLess","Noncore"
"863","19159",68.6428571428571,9.18053875,"Iowa","Ringgold County, IA","Midwest",4801,"lessLess","Noncore"
"864","19161",35.8285714285714,7.07086875,"Iowa","Sac County, IA","Midwest",9603,"lessLess","Noncore"
"865","19163",77.7428571428571,16.31015125,"Iowa","Scott County, IA","Midwest",173216,"lessMore","Medium Metro"
"866","19165",43.4857142857143,7.611165,"Iowa","Shelby County, IA","Midwest",11430,"lessLess","Noncore"
"867","19167",23.9142857142857,2.8830475,"Iowa","Sioux County, IA","Midwest",35043,"lessLess","Noncore"
"868","19169",34.1285714285714,7.09766375,"Iowa","Story County, IA","Midwest",98237,"lessLess","Micropolitan"
"869","19171",12.9714285714286,7.20219,"Iowa","Tama County, IA","Midwest",16801,"lessLess","Noncore"
"870","19173",55.4571428571429,7.99242375,"Iowa","Taylor County, IA","Midwest",6092,"lessLess","Noncore"
"871","19175",95.1428571428571,11.375625,"Iowa","Union County, IA","Midwest",12157,"moreLess","Noncore"
"872","19177",NA,8.804585,"Iowa","Van Buren County, IA","Midwest",7069,NA,"Noncore"
"873","19179",101.128571428571,10.8668975,"Iowa","Wapello County, IA","Midwest",34985,"moreLess","Micropolitan"
"874","19181",37.1428571428571,10.4562925,"Iowa","Warren County, IA","Midwest",52265,"lessLess","Medium Metro"
"875","19183",34.0428571428571,7.4942825,"Iowa","Washington County, IA","Midwest",21992,"lessLess","Noncore"
"876","19185",89.1428571428571,10.16094625,"Iowa","Wayne County, IA","Midwest",6415,"moreLess","Noncore"
"877","19187",82.4857142857143,12.74776375,"Iowa","Webster County, IA","Midwest",35934,"moreLess","Micropolitan"
"878","19189",36.8,5.02708625,"Iowa","Winnebago County, IA","Midwest",10277,"lessLess","Noncore"
"879","19191",39.8857142857143,4.927995,"Iowa","Winneshiek County, IA","Midwest",19862,"lessLess","Noncore"
"880","19193",60.3428571428571,9.70381625,"Iowa","Woodbury County, IA","Midwest",103138,"lessLess","Small Metro"
"881","19195",NA,9.03473,"Iowa","Worth County, IA","Midwest",7359,NA,"Noncore"
"882","19197",66.4428571428571,6.0195425,"Iowa","Wright County, IA","Midwest",12416,"lessLess","Noncore"
"883","20001",121.271428571429,15.9310925,"Kansas","Allen County, KS","Midwest",12399,"moreMore","Noncore"
"884","20003",NA,10.7632425,"Kansas","Anderson County, KS","Midwest",7949,NA,"Noncore"
"885","20005",113.957142857143,11.16908875,"Kansas","Atchison County, KS","Midwest",16015,"moreLess","Micropolitan"
"886","20007",110.371428571429,15.4273875,"Kansas","Barber County, KS","Midwest",4358,"moreMore","Noncore"
"887","20009",110.8,7.77347875,"Kansas","Barton County, KS","Midwest",25658,"moreLess","Micropolitan"
"888","20011",96.4428571428572,14.12117,"Kansas","Bourbon County, KS","Midwest",14435,"moreLess","Noncore"
"889","20013",17.8,13.2683625,"Kansas","Brown County, KS","Midwest",9482,"lessLess","Noncore"
"890","20015",98.6428571428571,15.54000375,"Kansas","Butler County, KS","Midwest",66992,"moreMore","Medium Metro"
"891","20017",NA,9.66174625,"Kansas","Chase County, KS","Midwest",2586,NA,"Noncore"
"892","20019",22.1714285714286,18.41712375,"Kansas","Chautauqua County, KS","Midwest",3230,"lessMore","Noncore"
"893","20021",31.5142857142857,17.270245,"Kansas","Cherokee County, KS","Midwest",19681,"lessMore","Noncore"
"894","20023",87.4857142857143,7.36796,"Kansas","Cheyenne County, KS","Midwest",2600,"moreLess","Noncore"
"895","20025",NA,9.1301925,"Kansas","Clark County, KS","Midwest",1963,NA,"Noncore"
"896","20027",72.1428571428571,11.77361875,"Kansas","Clay County, KS","Midwest",8025,"lessLess","Noncore"
"897","20029",61.4571428571429,7.35673875,"Kansas","Cloud County, KS","Midwest",8642,"lessLess","Noncore"
"898","20031",104.2,14.18529,"Kansas","Coffey County, KS","Midwest",8158,"moreLess","Noncore"
"899","20033",NA,11.3833825,"Kansas","Comanche County, KS","Midwest",1690,NA,"Noncore"
"900","20035",104.528571428571,14.544735,"Kansas","Cowley County, KS","Midwest",34628,"moreLess","Micropolitan"
"901","20037",134.771428571429,12.87419,"Kansas","Crawford County, KS","Midwest",38730,"moreLess","Micropolitan"
"902","20039",128.157142857143,7.53599,"Kansas","Decatur County, KS","Midwest",2776,"moreLess","Noncore"
"903","20041",59.7285714285714,8.73963625,"Kansas","Dickinson County, KS","Midwest",18266,"lessLess","Noncore"
"904","20043",NA,8.33507375,"Kansas","Doniphan County, KS","Midwest",7496,NA,"Noncore"
"905","20045",77.4,11.62734375,"Kansas","Douglas County, KS","Midwest",122530,"lessLess","Small Metro"
"906","20047",NA,8.040055,"Kansas","Edwards County, KS","Midwest",2750,NA,"Noncore"
"907","20049",NA,18.8102875,"Kansas","Elk County, KS","Midwest",2507,NA,"Noncore"
"908","20051",133.528571428571,6.700785,"Kansas","Ellis County, KS","Midwest",28671,"moreLess","Micropolitan"
"909","20053",76.2333333333333,10.36151125,"Kansas","Ellsworth County, KS","Midwest",6034,"lessLess","Noncore"
"910","20055",81.3714285714286,8.4593925,"Kansas","Finney County, KS","Midwest",35917,"lessLess","Micropolitan"
"911","20057",95.4714285714286,5.99455875,"Kansas","Ford County, KS","Midwest",33094,"moreLess","Micropolitan"
"912","20059",118.642857142857,13.77440625,"Kansas","Franklin County, KS","Midwest",25703,"moreLess","Micropolitan"
"913","20061",64.6714285714286,11.467745,"Kansas","Geary County, KS","Midwest",32218,"lessLess","Micropolitan"
"914","20063",NA,6.52498125,"Kansas","Gove County, KS","Midwest",2621,NA,"Noncore"
"915","20065",159,7.2195975,"Kansas","Graham County, KS","Midwest",2389,"moreLess","Noncore"
"916","20067",NA,4.76679125,"Kansas","Grant County, KS","Midwest",7077,NA,"Noncore"
"917","20069",18.9714285714286,5.98987,"Kansas","Gray County, KS","Midwest",5954,"lessLess","Noncore"
"918","20071",188.4,10.60764125,"Kansas","Greeley County, KS","Midwest",1196,"moreLess","Noncore"
"919","20073",NA,18.3680575,"Kansas","Greenwood County, KS","Midwest",5868,NA,"Noncore"
"920","20075",73.3142857142857,12.24677,"Kansas","Hamilton County, KS","Midwest",2425,"lessLess","Noncore"
"921","20077",49.7,15.74800625,"Kansas","Harper County, KS","Midwest",5336,"lessMore","Noncore"
"922","20079",95.2285714285714,11.40325375,"Kansas","Harvey County, KS","Midwest",34291,"moreLess","Medium Metro"
"923","20081",NA,6.0330575,"Kansas","Haskell County, KS","Midwest",3923,NA,"Noncore"
"924","20083",NA,6.24321,"Kansas","Hodgeman County, KS","Midwest",1779,NA,"Noncore"
"925","20085",43.9142857142857,8.85867,"Kansas","Jackson County, KS","Midwest",13171,"lessLess","Noncore"
"926","20087",12.8428571428571,10.74071375,"Kansas","Jefferson County, KS","Midwest",19032,"lessLess","Noncore"
"927","20089",NA,6.64754875,"Kansas","Jewell County, KS","Midwest",2833,NA,"Noncore"
"928","20091",77.6,9.95726625,"Kansas","Johnson County, KS","Midwest",607220,"lessLess","Large Fringe Metro"
"929","20093",55.4857142857143,6.1783575,"Kansas","Kearny County, KS","Midwest",3745,"lessLess","Noncore"
"930","20095",1.5,13.86578875,"Kansas","Kingman County, KS","Midwest",6974,"lessLess","Noncore"
"931","20097",NA,8.682975,"Kansas","Kiowa County, KS","Midwest",2456,NA,"Noncore"
"932","20099",98.9142857142857,16.6677425,"Kansas","Labette County, KS","Midwest",19586,"moreMore","Micropolitan"
"933","20101",NA,6.01332125,"Kansas","Lane County, KS","Midwest",1518,NA,"Noncore"
"934","20103",52.6142857142857,14.93020625,"Kansas","Leavenworth County, KS","Midwest",82246,"lessMore","Large Fringe Metro"
"935","20105",NA,7.36095125,"Kansas","Lincoln County, KS","Midwest",2986,NA,"Noncore"
"936","20107",NA,17.4037475,"Kansas","Linn County, KS","Midwest",9654,NA,"Noncore"
"937","20109",68.7142857142857,9.64070625,"Kansas","Logan County, KS","Midwest",2732,"lessLess","Noncore"
"938","20111",78.1571428571429,8.48293875,"Kansas","Lyon County, KS","Midwest",33045,"lessLess","Micropolitan"
"939","20113",74.8142857142857,8.61106,"Kansas","McPherson County, KS","Midwest",28448,"lessLess","Micropolitan"
"940","20115",26.5285714285714,9.3595175,"Kansas","Marion County, KS","Midwest",11652,"lessLess","Noncore"
"941","20117",21.4571428571429,6.8588525,"Kansas","Marshall County, KS","Midwest",9652,"lessLess","Noncore"
"942","20119",NA,7.760095,"Kansas","Meade County, KS","Midwest",4029,NA,"Noncore"
"943","20121",19.6571428571429,14.179515,"Kansas","Miami County, KS","Midwest",34334,"lessLess","Large Fringe Metro"
"944","20123",26.4,5.737295,"Kansas","Mitchell County, KS","Midwest",5879,"lessLess","Noncore"
"945","20125",111.857142857143,17.30777625,"Kansas","Montgomery County, KS","Midwest",31502,"moreMore","Micropolitan"
"946","20127",NA,8.28002375,"Kansas","Morris County, KS","Midwest",5559,NA,"Noncore"
"947","20129",217.457142857143,11.6785925,"Kansas","Morton County, KS","Midwest",2538,"moreLess","Noncore"
"948","20131",25.7428571428571,6.304125,"Kansas","Nemaha County, KS","Midwest",10121,"lessLess","Noncore"
"949","20133",60.6,14.98820125,"Kansas","Neosho County, KS","Midwest",15929,"lessMore","Noncore"
"950","20135",NA,7.2109475,"Kansas","Ness County, KS","Midwest",2768,NA,"Noncore"
"951","20137",66.6428571428571,7.58103,"Kansas","Norton County, KS","Midwest",5328,"lessLess","Noncore"
"952","20139",NA,14.688085,"Kansas","Osage County, KS","Midwest",15770,NA,"Noncore"
"953","20141",137.914285714286,9.99699875,"Kansas","Osborne County, KS","Midwest",3439,"moreLess","Noncore"
"954","20143",NA,6.88917125,"Kansas","Ottawa County, KS","Midwest",5712,NA,"Noncore"
"955","20145",41.9142857142857,9.01094375,"Kansas","Pawnee County, KS","Midwest",6366,"lessLess","Noncore"
"956","20147",NA,5.47260125,"Kansas","Phillips County, KS","Midwest",5181,NA,"Noncore"
"957","20149",22.8,8.5073925,"Kansas","Pottawatomie County, KS","Midwest",24722,"lessLess","Micropolitan"
"958","20151",186.685714285714,11.35586375,"Kansas","Pratt County, KS","Midwest",9127,"moreLess","Noncore"
"959","20153",NA,7.13291,"Kansas","Rawlins County, KS","Midwest",2511,NA,"Noncore"
